Fecha,Ventas (€),Inversión Marketing (€),Región
2024-01-14,57311,5110,Norte
2024-04-08,139936,5619,Oeste
2025-11-29,50117,17425,Este
2025-03-31,57723,9976,Este
2024-08-16,105700,4161,Norte
2023-09-07,193929,14055,Sur
2023-07-14,70527,13984,Este
2023-11-18,141181,6838,Centro
2023-03-29,7356,19249,Oeste
2023-11-29,82172,2490,Este
2025-07-26,148348,8183,Norte
2024-01-19,174027,16501,Norte
2025-08-06,41137,17699,Oeste
2024-02-20,69030,12896,Oeste
2024-07-28,45361,4013,Centro
2024-08-30,175338,4172,Sur
2024-08-29,141277,7133,Sur
2023-06-26,56972,2245,Norte
2025-09-17,72263,2009,Norte
2024-09-30,142645,6760,Oeste
2024-02-29,53260,1665,Norte
2025-04-25,103784,8795,Centro
2024-07-15,76527,14547,Oeste
2024-10-12,100780,17905,Centro
2024-02-13,183071,18794,Centro
2024-09-20,11480,10763,Norte
2023-02-03,145468,5152,Este
2024-01-27,47975,5413,Sur
2023-10-30,16648,18087,Este
2025-09-25,149613,15270,Este
2023-06-27,26901,17928,Este
2025-07-21,75408,17141,Sur
2025-04-29,73505,2504,Este
2024-12-30,53459,4662,Centro
2023-05-24,26405,19719,Centro
2023-08-30,92458,10558,Este
2024-12-28,131602,16302,Norte
2025-09-16,175399,18894,Sur
2024-07-28,182352,10029,Oeste
2025-02-01,121727,13536,Centro
2025-02-28,184041,6361,Norte
2025-09-25,15456,16312,Oeste
2023-10-10,143807,12982,Sur
2024-02-11,86587,3044,Sur
2023-11-16,133773,10427,Este
2023-07-17,56783,13091,Sur
2025-02-18,166329,18900,Este
2023-01-06,198889,15328,Norte
2025-02-26,43333,13825,Norte
2025-05-08,142146,13108,Centro
2023-02-20,17711,10277,Sur
2024-11-07,52570,17438,Sur
2024-08-30,124763,16839,Centro
2025-09-11,52235,2100,Oeste
2023-02-11,128124,4955,Este
2024-09-25,145116,2138,Sur
2024-01-12,105403,1904,Oeste
2025-10-08,63503,19192,Sur
2024-03-28,147459,18221,Norte
2023-05-21,75941,11684,Centro
2025-10-10,143676,17041,Sur
2024-03-22,102378,13060,Centro
2024-07-19,9026,16962,Norte
2025-03-31,195490,8696,Oeste
2025-12-05,62509,18538,Este
2023-08-15,128776,1185,Centro
2024-03-31,61294,6511,Norte
2023-11-19,137570,9754,Norte
2025-02-11,21295,5217,Norte
2024-09-12,59309,14610,Este
2024-07-24,51618,4458,Este
2023-04-03,117324,2266,Sur
2023-07-23,98580,10654,Centro
2025-04-10,158877,10733,Norte
2025-01-29,41156,19985,Norte
2025-10-16,10601,13599,Este
2025-02-16,186152,6356,Oeste
2025-06-30,149513,11629,Norte
2024-02-27,187262,16083,Este
2024-10-25,137295,8942,Centro
2025-04-03,179715,10662,Centro
2023-09-03,11895,4973,Este
2024-02-25,12505,13938,Centro
2025-08-12,114005,17194,Centro
2023-07-19,130619,3347,Norte
2025-04-01,171937,16694,Oeste
2023-02-02,73429,8698,Norte
2023-09-20,76504,12818,Centro
2024-06-27,189938,17021,Centro
2023-12-06,78380,2931,Sur
2025-11-26,102049,7757,Este
2024-02-21,98376,5531,Sur
2025-01-04,123362,9490,Oeste
2024-04-23,32521,18474,Oeste
2023-04-20,18478,10130,Norte
2025-05-28,41155,1574,Este
2024-08-05,50886,2376,Sur
2023-05-06,182783,4594,Norte
2025-12-07,102566,6117,Este
2025-11-28,175339,15588,Sur
2023-04-26,129784,17905,Centro
2025-01-28,153848,17474,Oeste
2024-02-27,6348,14776,Norte
2023-02-04,10640,8771,Centro
2025-04-18,182847,4275,Oeste
2024-05-14,49494,5412,Este
2024-05-14,112954,8314,Este
2025-12-26,193723,15025,Este
2024-11-05,147237,18234,Norte
2025-12-19,135866,13969,Este
2023-06-20,157838,15820,Oeste
2025-04-26,147459,17482,Norte
2024-06-17,123437,5152,Oeste
2025-11-15,195370,7558,Norte
2024-03-03,188761,4305,Este
2025-04-28,27767,8264,Oeste
2025-08-29,97097,14516,Centro
2023-09-23,140525,11489,Centro
2023-11-14,135898,12257,Este
2023-10-04,199751,19190,Centro
2024-02-03,192998,15550,Centro
2023-10-30,41516,17987,Centro
2025-01-31,142453,8915,Este
2025-10-14,60941,12311,Oeste
2024-05-02,99407,14728,Sur
2023-10-02,9601,19164,Oeste
2024-06-11,133781,17143,Centro
2023-12-17,22590,17916,Este
2024-04-10,8536,1818,Centro
2023-08-21,25474,12999,Norte
2023-05-05,133568,11747,Norte
2024-11-25,54174,16298,Oeste
2023-11-10,144137,15878,Sur
2023-01-23,126992,11357,Centro
2023-12-07,58213,13431,Centro
2025-04-02,122054,12537,Oeste
2024-08-24,91290,6358,Este
2025-07-26,164877,5157,Centro
2024-09-22,148513,9614,Oeste
2025-06-08,36522,1179,Norte
2024-08-22,146268,8227,Sur
2024-07-08,125303,19502,Norte
2023-03-19,123837,6276,Oeste
2023-06-15,179443,19553,Centro
2024-08-23,65768,9929,Sur
2024-03-14,81438,3732,Sur
2024-01-16,77504,2011,Sur
2025-11-12,8516,11371,Norte
2024-10-29,47660,19440,Este
2024-05-26,125840,10081,Norte
2025-03-14,100786,10877,Centro
2023-08-23,39609,17010,Centro
2024-03-20,37814,13162,Centro
2024-02-28,172471,2300,Norte
2023-12-25,148263,16024,Este
2024-05-16,167844,7376,Sur
2024-01-11,63051,10839,Oeste
2024-04-24,156321,17310,Centro
2024-05-13,122191,7053,Sur
2025-09-09,79234,6890,Sur
2025-03-04,24045,4544,Sur
2024-01-25,22308,8896,Sur
2024-04-30,129412,4735,Norte
2023-09-17,181374,4137,Norte
2023-06-01,14888,10681,Norte
2023-03-11,73106,15261,Oeste
2025-05-23,149239,19208,Norte
2025-04-15,190481,9562,Norte
2023-06-12,162008,9034,Oeste
2024-03-22,56659,8677,Sur
2023-03-20,147393,17682,Sur
2025-01-01,85840,10335,Norte
2023-02-19,66581,3818,Oeste
2024-03-06,52508,13911,Este
2023-07-30,127682,11409,Centro
2023-02-03,108966,6758,Este
2023-10-04,87607,1336,Sur
2025-11-07,196257,18739,Este
2025-12-01,128448,4803,Centro
2025-02-20,155006,6107,Norte
2023-11-05,152270,1850,Sur
2023-08-13,56854,12294,Oeste
2023-08-03,16145,18875,Este
2023-06-07,114650,10850,Centro
2023-11-10,43868,11904,Sur
2024-03-26,86571,12154,Sur
2025-10-02,94422,9059,Norte
2025-06-20,75017,14574,Norte
2023-03-11,95796,15687,Centro
2025-10-08,119273,8175,Norte
2024-01-09,50388,1134,Oeste
2024-06-14,122240,15514,Oeste
2025-09-26,43875,2652,Sur
2023-07-30,41841,11845,Norte
2025-04-22,11085,15994,Oeste
2024-01-05,119056,15560,Norte
2025-03-27,107324,8435,Norte
2025-11-09,101024,1264,Sur
2025-03-08,182231,14010,Sur
2024-05-29,125223,15430,Oeste
2025-01-04,197162,3721,Sur
2024-09-25,157944,2311,Norte
2024-09-14,65870,4288,Centro
2024-06-20,140470,12370,Oeste
2023-12-22,165187,11722,Norte
2023-01-13,94333,14207,Sur
2025-01-30,132589,15440,Centro
2024-08-01,165118,4256,Norte
2023-01-06,45696,13694,Este
2024-08-28,186988,13355,Este
2023-08-03,109593,13989,Este
2023-02-07,192734,17898,Norte
2024-02-20,169825,15505,Centro
2025-08-06,86498,3608,Este
2025-05-24,36929,7906,Este
2025-01-03,189632,12987,Sur
2024-07-26,99731,11160,Centro
2023-08-12,12230,12571,Centro
2024-02-19,82994,13326,Oeste
2023-07-01,97730,2569,Oeste
2023-01-15,105776,12714,Sur
2024-01-03,40832,3876,Norte
2023-12-02,92961,11260,Centro
2023-05-25,94780,3492,Norte
2024-08-17,150391,10603,Centro
2025-03-03,49413,12133,Oeste
2025-11-23,8892,2828,Este
2025-08-15,135192,11051,Centro
2023-05-10,100807,6064,Centro
2024-03-18,138147,19683,Sur
2024-02-26,119050,9009,Este
2023-06-29,95588,4087,Este
2025-09-07,100080,2504,Este
2025-11-28,156677,18571,Oeste
2023-09-19,193443,11767,Centro
2023-09-27,132566,18919,Sur
2023-01-31,12976,3838,Este
2024-11-27,184795,13344,Norte
2025-03-24,143137,1663,Norte
2025-07-26,120595,4575,Centro
2023-03-16,33884,10008,Oeste
2023-09-30,87749,9354,Centro
2023-08-25,192248,14569,Este
2025-03-24,39392,11011,Sur
2023-05-10,71359,13458,Centro
2023-04-17,143212,7783,Centro
2023-04-16,183550,9715,Oeste
2023-04-29,183934,17980,Centro
2024-01-07,17355,18716,Sur
2024-05-25,168706,13550,Sur
2025-02-11,99159,19687,Centro
2025-11-01,163770,19009,Norte
2023-11-22,168210,11108,Sur
2023-07-02,16763,5532,Oeste
2025-06-25,157989,7168,Oeste
2024-03-30,139358,9717,Oeste
2025-08-14,48784,18096,Sur
2023-01-28,71953,4901,Centro
2023-08-07,91833,6658,Este
2025-04-07,106512,17552,Sur
2025-03-08,153858,17679,Este
2023-09-28,113941,18907,Sur
2024-01-21,151241,5586,Oeste
2023-09-12,7874,9700,Oeste
2024-07-14,121532,9644,Centro
2025-09-18,74367,14067,Norte
2025-04-28,141992,8852,Este
2023-09-16,149551,7219,Sur
2024-07-21,142581,17593,Norte
2023-01-21,36124,11648,Oeste
2025-11-12,113901,15192,Centro
2023-08-23,27134,3563,Este
2025-03-20,84169,1251,Sur
2023-02-12,182925,14632,Centro
2023-02-06,183601,4850,Sur
2024-01-05,81863,14550,Centro
2024-08-26,183250,13988,Sur
2023-07-21,148827,2796,Este
2024-08-08,8405,2727,Centro
2025-10-09,53802,3180,Norte
2024-08-28,77619,15676,Este
2025-06-25,107967,17990,Sur
2024-09-18,57934,7874,Oeste
2024-10-11,114913,18400,Oeste
2024-01-09,196152,7324,Sur
2025-07-15,64800,1349,Este
2024-11-13,193099,8561,Sur
2024-08-09,155785,4033,Oeste
2023-05-11,128989,6515,Oeste
2024-08-06,161294,5953,Este
2025-10-10,29405,2990,Centro
2023-11-28,89626,13185,Sur
2024-08-06,36646,12818,Centro
2025-01-28,93938,12435,Centro
2023-05-08,81811,2023,Este
2024-08-06,141536,3103,Oeste
2024-01-12,68715,18754,Este
2024-08-19,195392,1850,Sur
2024-03-02,75407,13537,Sur
2024-10-05,169929,13703,Centro
2024-11-04,79877,9068,Norte
2023-12-22,154077,17778,Sur
2025-06-11,51906,9641,Centro
2025-10-27,198930,9018,Norte
2024-11-24,148316,18225,Oeste
2025-02-23,95930,5408,Oeste
2025-01-24,73695,16136,Este
2024-09-03,38478,4883,Centro
2023-08-30,94856,2307,Centro
2024-12-24,124616,19918,Oeste
2025-04-08,135110,9217,Este
2024-05-25,29185,7468,Sur
2024-08-27,75307,14219,Sur
2025-02-11,43860,13129,Norte
2025-11-23,99405,18658,Norte
2023-12-26,93476,5132,Norte
2023-01-24,49022,12840,Sur
2025-12-05,178211,4604,Norte
2025-12-27,184972,7287,Este
2024-03-02,55968,16212,Sur
2025-01-09,18605,14476,Centro
2024-11-29,43647,15800,Norte
2024-02-28,10740,16452,Oeste
2023-05-10,12757,3154,Norte
2024-03-31,59816,16580,Norte
2023-07-01,144472,2536,Centro
2024-08-13,16068,13232,Norte
2025-11-10,67191,10648,Este
2024-03-15,162143,17031,Centro
2025-12-08,14111,19344,Centro
2024-02-09,119399,8669,Sur
2024-11-26,25226,18505,Sur
2024-01-10,28616,9177,Sur
2023-12-11,103232,2547,Norte
2025-08-20,46693,13820,Norte
2024-09-27,96735,1178,Centro
2023-12-27,37493,16691,Este
2025-12-22,77562,14858,Centro
2024-01-27,109861,4550,Sur
2024-04-25,173394,18385,Este
2024-05-07,29204,4274,Sur
2023-08-18,46706,19701,Sur
2025-09-03,75421,2270,Norte
2024-07-04,149307,10004,Oeste
2025-03-04,90891,19712,Norte
2025-10-03,15843,15527,Sur
2023-09-06,61554,12275,Norte
2025-03-20,61795,10786,Este
2025-12-14,116637,17424,Norte
2024-12-12,139131,2908,Este
2025-06-01,64042,6130,Norte
2023-06-24,57305,16156,Norte
2025-09-12,98379,4318,Centro
2024-07-11,107400,18428,Norte
2023-12-18,47654,9444,Oeste
2023-11-01,64385,11521,Sur
2025-04-23,58022,19264,Sur
2024-05-24,153809,18078,Sur
2023-10-20,35336,3902,Este
2023-05-17,88840,6878,Sur
2023-07-30,159372,6851,Este
2025-12-06,34833,12760,Norte
2025-09-03,126006,1551,Oeste
2024-09-18,114394,17044,Norte
2024-12-02,38508,7292,Norte
2025-07-15,96521,3244,Oeste
2024-03-10,15595,19677,Oeste
2023-03-13,119015,4325,Oeste
2023-01-22,181263,16404,Norte
2025-12-06,22437,6074,Oeste
2025-02-04,42856,11239,Este
2023-08-25,176004,2678,Norte
2024-08-10,138150,14210,Norte
2024-09-08,53302,6900,Sur
2025-11-16,14271,5275,Sur
2023-06-07,9421,4368,Centro
2024-09-24,142466,7599,Sur
2025-04-01,144941,9916,Oeste
2024-06-03,177928,8680,Oeste
2023-04-27,84749,3014,Este
2024-10-30,136434,18760,Oeste
2024-03-05,95903,13153,Norte
2025-10-28,78423,11585,Oeste
2025-10-16,83414,1501,Este
2023-06-16,40696,1997,Este
2024-05-26,117052,8708,Centro
2023-12-13,157550,12083,Oeste
2024-03-08,84574,11863,Oeste
2025-07-11,120067,9230,Este
2023-10-10,134363,13014,Este
2025-03-12,72990,5252,Centro
2024-02-08,149874,16527,Oeste
2025-09-25,26138,10537,Norte
2024-12-13,188660,6632,Este
2024-11-02,198537,18821,Oeste
2023-08-05,36102,15505,Este
2024-05-29,86611,16924,Sur
2025-01-28,161009,1496,Sur
2025-05-15,61731,3433,Centro
2024-02-17,85834,16883,Centro
2024-07-28,160895,2214,Norte
2023-07-08,6562,19209,Norte
2025-01-03,31082,3910,Norte
2024-07-01,102062,12170,Sur
2023-08-11,114804,1129,Sur
2025-10-10,174573,9122,Este
2024-07-24,192301,6080,Centro
2025-03-23,147527,8971,Sur
2023-05-08,75314,7306,Oeste
2023-08-13,131438,9524,Centro
2025-09-01,136253,8530,Este
2025-03-18,99044,2210,Oeste
2023-03-26,185858,8092,Este
2023-06-07,128000,2282,Sur
2025-01-14,49768,13838,Oeste
2023-12-22,19042,10317,Centro
2024-03-02,143534,19618,Este
2023-08-01,44305,15083,Sur
2024-05-22,45627,10533,Norte
2024-08-06,160303,17335,Centro
2024-07-13,21268,19109,Sur
2025-07-28,12580,14322,Norte
2025-10-06,174803,11436,Este
2025-04-27,23884,18329,Oeste
2025-02-20,7281,12619,Este
2024-09-20,26820,18709,Oeste
2025-07-05,47360,6319,Este
2023-12-17,144335,11204,Este
2024-07-15,81713,19900,Oeste
2024-03-02,96242,9826,Sur
2025-03-23,194418,4300,Norte
2023-01-22,147417,4573,Sur
2025-03-31,82564,5760,Centro
2023-03-13,69405,1185,Centro
2024-12-22,79174,7884,Oeste
2024-08-07,193702,17515,Centro
2023-11-14,9683,6732,Oeste
2024-12-17,6717,16261,Este
2023-04-16,94227,4274,Centro
2025-01-25,196327,4244,Sur
2024-02-05,6806,18420,Norte
2023-05-03,88009,2771,Este
2025-05-09,16390,17011,Norte
2024-06-17,83015,17668,Norte
2023-11-13,99525,10156,Centro
2024-07-13,67509,12199,Norte
2024-01-28,131076,15699,Sur
2025-11-01,128138,18588,Sur
2025-01-16,45531,8420,Centro
2023-12-20,116709,3110,Este
2024-05-06,170316,14698,Sur
2024-01-04,34428,17733,Oeste
2023-05-18,177524,16602,Este
2023-02-14,196047,6828,Este
2024-07-05,99427,5362,Este
2024-03-29,119319,18968,Norte
2023-05-11,143544,18167,Oeste
2023-05-05,23415,18325,Oeste
2024-08-17,88124,16795,Norte
2025-05-31,8686,5994,Norte
2025-03-27,29773,3976,Oeste
2025-07-07,9305,19987,Norte
2025-07-01,61165,19015,Sur
2025-05-25,46166,16755,Este
2025-08-30,185604,9674,Norte
2025-12-12,84295,11898,Norte
2025-08-15,195349,5119,Este
2023-01-06,121945,12122,Norte
2025-01-17,195149,16194,Norte
2023-09-14,168015,11482,Sur
2023-09-25,60756,12579,Oeste
2025-12-16,150446,19246,Norte
2025-02-15,80365,3950,Este
2024-02-02,74567,16087,Centro
2024-03-31,49867,16941,Centro
2024-12-15,185542,3751,Centro
2023-10-07,90136,4923,Norte
2024-04-13,84027,10658,Centro
2024-01-16,145561,6283,Este
2023-01-02,13194,14543,Norte
2024-06-12,147251,19807,Norte
2025-07-28,137306,17135,Centro
2023-05-31,93821,13525,Oeste
2025-11-03,100104,15825,Oeste
2024-01-24,52726,5459,Centro
2025-09-14,6214,12445,Centro
2023-11-23,153115,5685,Sur
2023-05-12,174400,13780,Sur
2025-09-24,41851,17132,Norte
2025-06-18,84816,8318,Centro
2023-05-20,86158,18544,Oeste
2024-07-08,72545,17631,Centro
2024-07-03,35058,9482,Norte
2023-01-25,146789,9388,Sur
2025-10-22,132703,4081,Este
2024-09-21,64665,18428,Sur
2024-02-28,165187,12873,Centro
2024-06-05,59785,11264,Norte
2023-02-03,61255,3561,Este
2023-02-02,107062,11903,Centro
2024-08-23,154167,2866,Oeste
2025-12-19,118505,13115,Sur
2023-11-11,51665,6615,Norte
2025-12-18,140514,2999,Centro
2025-06-03,162890,8376,Este
2024-02-28,100194,6101,Norte
2024-03-22,121181,12494,Oeste
2025-08-14,163372,8001,Oeste
2024-03-29,199339,16116,Oeste
2025-11-01,101857,3445,Este
2023-05-13,144326,13945,Sur
2023-09-10,157008,9957,Oeste
2023-10-09,45270,16102,Este
2024-02-03,143806,19930,Centro
2025-11-05,164775,15527,Sur
2025-03-23,145754,16346,Norte
2025-04-08,7281,3278,Norte
2025-01-29,142550,16178,Sur
2024-06-13,55619,18020,Centro
2023-04-15,156852,1180,Centro
2024-07-23,110159,1578,Centro
2023-03-09,47389,15849,Este
2024-05-27,84903,11924,Norte
2025-07-27,52343,11874,Sur
2025-06-02,185042,6635,Centro
2023-01-05,120306,11790,Este
2023-04-18,5748,5849,Sur
2023-02-01,130052,3627,Norte
2024-11-28,78948,4389,Sur
2023-12-24,153147,14104,Oeste
2025-01-30,128079,11338,Sur
2024-11-15,114053,6204,Este
2025-03-10,195301,16268,Sur
2024-05-15,66951,12815,Sur
2024-03-22,96179,12450,Centro
2024-03-13,106936,6327,Este
2025-12-23,114650,5389,Oeste
2024-07-13,179717,15074,Norte
2023-04-26,80072,14763,Norte
2023-05-11,36725,2942,Sur
2025-07-04,127269,19055,Este
2023-06-21,102651,11503,Sur
2023-02-05,92839,3085,Oeste
2025-05-23,112013,12468,Este
2025-06-04,76040,1648,Este
2025-03-07,122982,17528,Oeste
2023-05-07,106327,19919,Sur
2023-10-08,113795,4244,Sur
2024-08-18,107202,17310,Norte
2023-04-12,67565,18708,Sur
2023-06-09,9542,4359,Sur
2023-11-15,150347,2803,Norte
2023-03-28,104377,11489,Centro
2025-06-01,77629,10000,Este
2025-10-08,78591,2237,Norte
2025-04-16,57667,5434,Norte
2024-02-11,93105,10122,Centro
2023-11-04,171535,2083,Oeste
2025-05-19,65640,2864,Oeste
2025-05-10,138120,1007,Oeste
2023-12-29,49025,5976,Sur
2023-08-28,93853,9678,Norte
2025-01-29,15778,10650,Oeste
2025-02-01,21641,9865,Oeste
2024-06-27,169598,11911,Oeste
2023-12-09,140511,19025,Norte
2023-07-26,195007,19212,Este
2024-08-31,90775,12958,Este
2025-08-29,43045,19166,Este
2023-05-22,108034,12347,Centro
2024-02-15,172357,7059,Sur
2025-09-16,79265,9031,Sur
2024-12-03,10098,6301,Oeste
2023-11-04,77683,11716,Centro
2024-11-03,189190,5110,Oeste
2023-08-06,88896,16320,Norte
2025-01-16,198967,9514,Sur
2023-09-24,142017,2404,Oeste
2024-03-27,69216,4997,Este
2024-10-22,140461,18654,Centro
2024-07-24,62290,6685,Sur
2024-10-20,15118,4239,Centro
2024-08-01,15462,5374,Este
2023-11-29,192125,7883,Centro
2023-07-19,174386,10959,Sur
2024-06-17,44910,10178,Sur
2024-09-30,184364,14609,Centro
2025-09-26,154804,11894,Este
2025-01-11,120688,15300,Oeste
2025-01-19,151521,6910,Sur
2024-09-19,101038,7513,Este
2024-03-29,194846,3619,Oeste
2024-05-10,174809,9326,Este
2024-02-05,162365,16105,Norte
2024-06-09,70020,17506,Norte
2024-03-09,128423,7246,Norte
2023-06-27,72195,10986,Oeste
2024-01-05,198083,6188,Este
2025-08-07,140688,12492,Sur
2023-12-24,134875,5255,Centro
2024-03-01,49991,2064,Este
2024-08-13,23183,10462,Este
2025-08-01,36763,10224,Oeste
2023-10-02,96483,8730,Oeste
2025-12-06,102289,14377,Este
2025-04-05,199004,15645,Este
2024-10-31,31338,4498,Sur
2023-05-19,29648,1880,Oeste
2023-03-02,25032,4976,Oeste
2024-12-11,6959,2908,Sur
2023-05-24,194256,19096,Norte
2023-12-21,39414,14158,Norte
2023-10-13,16714,15399,Sur
2025-09-24,132170,16210,Este
2023-10-11,79108,11699,Este
2023-06-17,90356,17782,Norte
2023-08-24,94511,3713,Este
2025-11-30,131155,8656,Norte
2025-03-01,144426,2884,Norte
2024-09-01,87174,11237,Centro
2025-04-19,114175,14925,Sur
2023-02-18,131110,2058,Este
2025-12-05,147361,7004,Sur
2023-06-07,96779,1134,Este
2024-02-11,62751,19875,Este
2023-09-14,26626,9370,Norte
2025-03-09,18401,5455,Oeste
2025-12-17,13602,11092,Norte
2023-09-11,194594,17103,Centro
2023-11-30,90414,13871,Oeste
2025-03-21,163270,3725,Norte
2024-01-17,126585,2114,Oeste
2025-09-21,74726,6768,Sur
2023-01-13,146304,3677,Oeste
2025-07-07,141951,17322,Este
2024-05-23,117855,4738,Este
2024-12-31,91832,17046,Norte
2024-04-04,52030,10415,Este
2023-09-23,58068,10869,Este
2023-02-23,166750,1758,Oeste
2023-06-21,109058,14743,Centro
2025-10-20,16863,13101,Sur
2023-02-22,65566,8526,Oeste
2023-06-12,105967,6244,Sur
2024-07-30,29324,6177,Oeste
2025-05-03,43023,12155,Norte
2025-02-10,9201,8428,Norte
2025-08-05,136116,5921,Este
2024-04-26,179790,6853,Sur
2024-11-28,135221,2385,Norte
2023-01-07,28555,19869,Este
2023-03-19,32553,3141,Norte
2024-11-19,93618,18929,Sur
2024-02-13,112297,9520,Centro
2024-06-28,195723,9859,Norte
2024-12-02,118741,5772,Norte
2025-09-03,193789,2590,Sur
2024-12-13,158738,17656,Centro
2023-08-15,67281,2593,Oeste
2023-06-26,185447,15844,Centro
2023-01-28,199042,17559,Sur
2024-09-19,110413,3187,Norte
2025-03-24,185144,18990,Norte
2024-12-24,70146,5732,Oeste
2025-01-25,6095,15621,Centro
2025-03-06,88133,12918,Norte
2025-11-24,107159,9478,Oeste
2025-09-13,192439,18848,Centro
2024-01-11,194613,12957,Oeste
2023-12-15,107190,3634,Este
2025-04-29,39136,16013,Norte
2023-01-17,131568,14976,Centro
2023-05-15,126867,18952,Norte
2025-01-31,42410,18743,Este
2023-03-04,61387,7956,Sur
2025-03-19,41603,13160,Oeste
2023-09-03,55482,12000,Sur
2025-06-02,183987,17866,Norte
2023-09-26,187429,14115,Norte
2023-03-05,150661,5558,Sur
2025-04-22,34439,15866,Este
2023-10-09,124884,19297,Este
2024-03-09,182765,14774,Norte
2023-10-02,195209,17832,Sur
2024-05-09,136526,9131,Centro
2024-04-06,194569,18398,Norte
2024-06-14,140681,9360,Norte
2024-05-05,176148,18081,Centro
2024-04-10,151913,2370,Este
2023-03-18,108844,2291,Norte
2024-02-17,21246,19046,Oeste
2024-02-21,104141,14672,Centro
2023-02-25,119377,11548,Este
2024-07-18,149209,6107,Centro
2023-09-20,9450,5785,Sur
2024-08-30,9637,1722,Este
2025-06-11,121663,1438,Oeste
2025-06-17,15909,8400,Centro
2023-11-06,41441,3766,Oeste
2024-08-20,130990,7595,Norte
2023-08-03,104720,19763,Oeste
2023-05-19,99886,12617,Oeste
2025-05-01,97289,1635,Este
2025-05-24,29473,7321,Centro
2024-06-06,142630,12577,Norte
2025-03-25,85784,6784,Sur
2025-01-22,136310,11773,Centro
2024-04-10,68026,16751,Centro
2023-09-18,155534,6363,Oeste
2025-09-29,111186,1753,Centro
2025-10-05,179573,12457,Sur
2025-10-26,57518,16867,Sur
2025-11-23,78007,2789,Norte
2025-08-15,61747,6815,Sur
2024-02-09,23633,8616,Sur
2023-02-09,58254,7049,Centro
2023-11-30,99312,6361,Este
2023-06-23,15951,14719,Sur
2025-12-28,100374,12466,Centro
2024-05-14,32266,6074,Centro
2023-05-26,197311,8682,Oeste
2023-10-01,141363,19622,Oeste
2023-11-04,62255,13486,Norte
2025-01-24,189634,17610,Este
2025-07-22,49455,4870,Este
2024-08-25,114905,18159,Norte
2024-10-10,148667,2497,Este
2023-05-02,74846,1583,Sur
2024-12-15,91955,8327,Norte
2024-11-15,48476,2257,Sur
2024-06-08,159502,10042,Este
2024-09-28,192416,3772,Sur
2025-08-10,76769,6156,Norte
2023-12-03,151004,5032,Norte
2024-11-23,176926,7882,Sur
2024-10-04,142046,15981,Este
2024-12-22,121747,1334,Este
2025-12-05,192698,13294,Sur
2025-10-13,119517,8956,Sur
2025-02-09,167578,4947,Norte
2023-03-16,145066,7803,Centro
2025-08-01,173014,15623,Este
2025-04-09,39431,7941,Norte
2025-08-23,180435,15838,Centro
2025-05-19,57803,12737,Centro
2023-11-25,122404,12932,Centro
2024-08-15,192554,1856,Este
2023-07-13,21540,12997,Sur
2023-06-26,160039,15156,Este
2023-08-10,51766,19748,Sur
2024-03-07,111115,14370,Oeste
2024-06-14,149526,19227,Sur
2023-06-17,112551,15342,Este
